Message,Field 1,Value 1,Field 2,Value 2,Field 3,Value 3,Field 4,Value 4,Field 5,Value 5,Field 6,Value 6,Field 9,Value 9
record,timestamp,1092227464,position_lat,467916258,position_long,-916449375.0,distance,13391.33,enhanced_speed,2.809,enhanced_altitude,262.79999999999995,cadence,85.0
record,timestamp,1092227465,position_lat,467916480,position_long,-916449178.0,distance,13393.84,enhanced_speed,2.809,enhanced_altitude,263.79999999999995,cadence,85.0
record,timestamp,1092227466,position_lat,467916738,position_long,-916448992.0,distance,13396.59,enhanced_speed,2.781,enhanced_altitude,265.4,cadence,84.0
record,timestamp,1092227467,position_lat,467917019,position_long,-916448802.0,distance,13399.54,enhanced_speed,2.753,enhanced_altitude,267.20000000000005,cadence,84.0
record,timestamp,1092227468,position_lat,467917281,position_long,-916448596.0,distance,13402.4,enhanced_speed,2.734,enhanced_altitude,268.79999999999995,cadence,82.0
record,timestamp,1092227469,position_lat,467917640,position_long,-916448360.0,distance,13406.15,enhanced_speed,2.715,enhanced_altitude,270.79999999999995,cadence,81.0
record,timestamp,1092227470,position_lat,467917976,position_long,-916448101.0,distance,13409.76,enhanced_speed,2.715,enhanced_altitude,274.0,cadence,81.0
record,timestamp,1092227471,position_lat,467918290,position_long,-916447859.0,distance,13413.17,enhanced_speed,2.734,enhanced_altitude,275.79999999999995,cadence,80.0
record,timestamp,1092227472,position_lat,467918596,position_long,-916447557.0,distance,13416.76,enhanced_speed,2.734,enhanced_altitude,278.6,cadence,80.0
record,timestamp,1092227473,position_lat,467918875,position_long,-916447256.0,distance,13420.15,enhanced_speed,2.725,enhanced_altitude,280.6,cadence,79.0
record,timestamp,1092227474,position_lat,467919161,position_long,-916446960.0,distance,13423.56,enhanced_speed,2.715,enhanced_altitude,282.6,cadence,79.0
record,timestamp,1092227476,position_lat,467919795,position_long,-916446431.0,distance,13430.6,enhanced_speed,2.706,enhanced_altitude,285.4,cadence,79.0
record,timestamp,1092227478,position_lat,467920163,position_long,-916446075.0,distance,13434.88,enhanced_speed,2.697,enhanced_altitude,285.6,cadence,79.0
record,timestamp,1092227480,position_lat,467920591,position_long,-916445806.0,distance,13439.3,enhanced_speed,2.697,enhanced_altitude,287.0,cadence,79.0
record,timestamp,1092227482,position_lat,467920873,position_long,-916445599.0,distance,13442.31,enhanced_speed,2.659,enhanced_altitude,288.0,cadence,80.0
record,timestamp,1092227486,position_lat,467921422,position_long,-916444530.0,distance,13451.34,enhanced_speed,2.594,enhanced_altitude,288.6,cadence,85.0
record,timestamp,1092227487,position_lat,467921653,position_long,-916444044.0,distance,13455.4,enhanced_speed,2.631,enhanced_altitude,289.4,cadence,86.0
record,timestamp,1092227489,position_lat,467922006,position_long,-916443123.0,distance,13462.7,enhanced_speed,2.753,enhanced_altitude,291.20000000000005,cadence,86.0
record,timestamp,1092227492,position_lat,467922361,position_long,-916441934.0,distance,13471.79,enhanced_speed,2.846,enhanced_altitude,292.0,cadence,85.0
record,timestamp,1092227498,position_lat,467922815,position_long,-916440126.0,distance,13485.45,enhanced_speed,2.837,enhanced_altitude,289.6,cadence,83.0
record,timestamp,1092227501,position_lat,467922813,position_long,-916439333.0,distance,13493.83,enhanced_speed,2.79,enhanced_altitude,287.79999999999995,cadence,83.0
record,timestamp,1092227503,position_lat,467922904,position_long,-916438929.0,distance,13496.91,enhanced_speed,2.762,enhanced_altitude,286.79999999999995,cadence,81.0
record,timestamp,1092227504,position_lat,467922947,position_long,-916438690.0,distance,13498.69,enhanced_speed,2.734,enhanced_altitude,285.4,cadence,81.0
record,timestamp,1092227505,position_lat,467923001,position_long,-916438422.0,distance,13500.68,enhanced_speed,2.687,enhanced_altitude,283.4,cadence,81.0
record,timestamp,1092227506,position_lat,467923149,position_long,-916437930.0,distance,13504.5,enhanced_speed,2.659,enhanced_altitude,282.0,cadence,81.0
record,timestamp,1092227507,position_lat,467923284,position_long,-916437501.0,distance,13507.85,enhanced_speed,2.659,enhanced_altitude,280.4,cadence,81.0
record,timestamp,1092227508,position_lat,467923469,position_long,-916437088.0,distance,13511.29,enhanced_speed,2.65,enhanced_altitude,280.4,cadence,81.0
record,timestamp,1092227510,distance,13516.77,enhanced_speed,2.529,enhanced_altitude,280.6,unknown,100,heart_rate,152.0,fractional_cadence,0.0
record,timestamp,1092227514,position_lat,467924561,position_long,-916435419.0,distance,13525.02,enhanced_speed,2.454,enhanced_altitude,279.79999999999995,cadence,82.0
record,timestamp,1092227515,position_lat,467924733,position_long,-916435252.0,distance,13527.03,enhanced_speed,2.445,enhanced_altitude,278.0,cadence,82.0
record,timestamp,1092227516,position_lat,467924925,position_long,-916435061.0,distance,13529.27,enhanced_speed,2.417,enhanced_altitude,276.79999999999995,cadence,82.0
record,timestamp,1092227518,position_lat,467925363,position_long,-916434564.0,distance,13534.71,enhanced_speed,2.454,enhanced_altitude,275.6,cadence,82.0
record,timestamp,1092227523,position_lat,467926388,position_long,-916432993.0,distance,13549.54,enhanced_speed,2.659,enhanced_altitude,275.6,cadence,83.0
record,timestamp,1092227526,position_lat,467926964,position_long,-916431948.0,distance,13558.82,enhanced_speed,2.706,enhanced_altitude,276.0,cadence,82.0
record,timestamp,1092227530,position_lat,467927498,position_long,-916430825.0,distance,13568.43,enhanced_speed,2.734,enhanced_altitude,276.79999999999995,cadence,82.0
record,timestamp,1092227531,position_lat,467928131,position_long,-916430272.0,distance,13575.11,enhanced_speed,2.734,enhanced_altitude,280.79999999999995,cadence,83.0
record,timestamp,1092227532,position_lat,467928316,position_long,-916430201.0,distance,13576.78,enhanced_speed,2.725,enhanced_altitude,282.4,cadence,83.0
record,timestamp,1092227533,position_lat,467928684,position_long,-916430141.0,distance,13580.02,enhanced_speed,2.734,enhanced_altitude,284.6,cadence,83.0
record,timestamp,1092227534,position_lat,467929253,position_long,-916430091.0,distance,13584.97,enhanced_speed,2.734,enhanced_altitude,288.0,cadence,83.0
record,timestamp,1092227536,position_lat,467929724,position_long,-916430285.0,distance,13589.53,enhanced_speed,2.762,enhanced_altitude,289.6,cadence,83.0
record,timestamp,1092227539,position_lat,467930606,position_long,-916430380.0,distance,13597.69,enhanced_speed,2.762,enhanced_altitude,291.4,cadence,81.0
record,timestamp,1092227541,position_lat,467931158,position_long,-916430415.0,distance,13602.82,enhanced_speed,2.762,enhanced_altitude,291.6,cadence,81.0
record,timestamp,1092227543,position_lat,467931800,position_long,-916430465.0,distance,13608.81,enhanced_speed,2.753,enhanced_altitude,293.0,cadence,81.0
record,timestamp,1092227544,position_lat,467932186,position_long,-916430495.0,distance,13612.41,enhanced_speed,2.753,enhanced_altitude,294.20000000000005,cadence,81.0
record,timestamp,1092227546,position_lat,467932939,position_long,-916430607.0,distance,13619.42,enhanced_speed,2.771,enhanced_altitude,295.79999999999995,cadence,82.0
record,timestamp,1092227547,position_lat,467933465,position_long,-916430672.0,distance,13624.34,enhanced_speed,2.781,enhanced_altitude,297.6,cadence,82.0
record,timestamp,1092227548,position_lat,467933976,position_long,-916430679.0,distance,13629.1,enhanced_speed,2.79,enhanced_altitude,299.6,cadence,82.0
record,timestamp,1092227549,position_lat,467934323,position_long,-916430750.0,distance,13632.35,enhanced_speed,2.79,enhanced_altitude,300.79999999999995,cadence,82.0
record,timestamp,1092227550,position_lat,467934802,position_long,-916430778.0,distance,13636.81,enhanced_speed,2.79,enhanced_altitude,302.79999999999995,cadence,82.0
record,timestamp,1092227551,position_lat,467935271,position_long,-916430810.0,distance,13641.17,enhanced_speed,2.837,enhanced_altitude,304.6,cadence,82.0
record,timestamp,1092227552,position_lat,467935647,position_long,-916430902.0,distance,13644.67,enhanced_speed,2.855,enhanced_altitude,305.6,cadence,82.0
record,timestamp,1092227554,position_lat,467936319,position_long,-916431114.0,distance,13651.02,enhanced_speed,2.883,enhanced_altitude,305.79999999999995,cadence,84.0
record,timestamp,1092227555,position_lat,467936603,position_long,-916431228.0,distance,13653.73,enhanced_speed,2.883,enhanced_altitude,306.79999999999995,cadence,84.0
record,timestamp,1092227557,position_lat,467937363,position_long,-916431442.0,distance,13659.49,enhanced_speed,2.883,enhanced_altitude,309.6,cadence,84.0
record,timestamp,1092227558,position_lat,467937647,position_long,-916431614.0,distance,13662.37,enhanced_speed,2.883,enhanced_altitude,310.20000000000005,cadence,84.0
record,timestamp,1092227559,position_lat,467937928,position_long,-916431779.0,distance,13662.37,enhanced_speed,2.883,enhanced_altitude,311.6,cadence,84.0
record,timestamp,1092227561,position_lat,467938282,position_long,-916432135.0,distance,13665.9,enhanced_speed,2.855,enhanced_altitude,311.20000000000005,cadence,83.0
record,timestamp,1092227563,position_lat,467938837,position_long,-916432458.0,distance,13671.08,enhanced_speed,2.799,enhanced_altitude,313.20000000000005,cadence,83.0
record,timestamp,1092227567,position_lat,467939846,position_long,-916433015.0,distance,13680.49,enhanced_speed,2.79,enhanced_altitude,315.4,cadence,84.0
record,timestamp,1092227568,position_lat,467940247,position_long,-916432897.0,distance,13684.11,enhanced_speed,2.79,enhanced_altitude,317.6,cadence,84.0
record,timestamp,1092227569,position_lat,467940511,position_long,-916432880.0,distance,13686.57,enhanced_speed,2.743,enhanced_altitude,318.79999999999995,cadence,85.0
record,timestamp,1092227570,position_lat,467940760,position_long,-916432918.0,distance,13688.87,enhanced_speed,2.659,enhanced_altitude,320.20000000000005,cadence,85.0
record,timestamp,1092227571,position_lat,467941013,position_long,-916433066.0,distance,13691.44,enhanced_speed,2.65,enhanced_altitude,321.4,cadence,83.0
lap,timestamp,1092227571,start_time,1092227277,start_position_lat,467872403.0,start_position_long,-916486368.0,end_position_lat,467941013,end_position_long,-916433066.0,total_distance,804.67
record,timestamp,1092227574,position_lat,467941791,position_long,-916433105.0,distance,13699.2,enhanced_speed,2.538,enhanced_altitude,321.20000000000005,heart_rate,161.0
record,timestamp,1092227580,position_lat,467943686,position_long,-916432332.0,distance,13715.46,enhanced_speed,2.697,enhanced_altitude,323.6,heart_rate,159.0
record,timestamp,1092227581,position_lat,467944068,position_long,-916432213.0,distance,13719.11,enhanced_speed,2.762,enhanced_altitude,324.6,heart_rate,157.0
record,timestamp,1092227582,position_lat,467944422,position_long,-916432137.0,distance,13722.45,enhanced_speed,2.846,enhanced_altitude,325.79999999999995,heart_rate,158.0
record,timestamp,1092227583,position_lat,467944872,position_long,-916432025.0,distance,13726.7,enhanced_speed,2.874,enhanced_altitude,327.4,heart_rate,158.0
record,timestamp,1092227584,position_lat,467945261,position_long,-916431966.0,distance,13730.34,enhanced_speed,2.874,enhanced_altitude,328.4,heart_rate,158.0
record,timestamp,1092227587,position_lat,467946269,position_long,-916432167.0,distance,13739.76,enhanced_speed,2.865,enhanced_altitude,328.79999999999995,heart_rate,156.0
record,timestamp,1092227592,position_lat,467947318,position_long,-916433048.0,distance,13750.54,enhanced_speed,2.818,enhanced_altitude,324.6,heart_rate,155.0
record,timestamp,1092227593,position_lat,467947444,position_long,-916433149.0,distance,13751.83,enhanced_speed,2.781,enhanced_altitude,321.79999999999995,heart_rate,154.0
record,timestamp,1092227594,position_lat,467947601,position_long,-916433243.0,distance,13753.43,enhanced_speed,2.734,enhanced_altitude,320.20000000000005,heart_rate,154.0
record,timestamp,1092227595,position_lat,467947682,position_long,-916433370.0,distance,13754.44,enhanced_speed,2.697,enhanced_altitude,317.4,heart_rate,154.0
record,timestamp,1092227596,position_lat,467947761,position_long,-916433497.0,distance,13755.36,enhanced_speed,2.659,enhanced_altitude,314.6,heart_rate,155.0
record,timestamp,1092227597,position_lat,467947934,position_long,-916433605.0,distance,13757.05,enhanced_speed,2.622,enhanced_altitude,313.20000000000005,heart_rate,155.0
record,timestamp,1092227598,position_lat,467948062,position_long,-916433742.0,distance,13758.41,enhanced_speed,2.603,enhanced_altitude,311.0,heart_rate,155.0
record,timestamp,1092227599,position_lat,467948221,position_long,-916433893.0,distance,13760.15,enhanced_speed,2.585,enhanced_altitude,309.79999999999995,heart_rate,156.0
record,timestamp,1092227600,position_lat,467948321,position_long,-916434034.0,distance,13761.33,enhanced_speed,2.566,enhanced_altitude,307.20000000000005,heart_rate,157.0
record,timestamp,1092227601,position_lat,467948471,position_long,-916434133.0,distance,13762.88,enhanced_speed,2.547,enhanced_altitude,306.0,heart_rate,155.0
record,timestamp,1092227603,position_lat,467948797,position_long,-916434313.0,distance,13766.17,enhanced_speed,2.51,enhanced_altitude,305.0,heart_rate,156.0
record,timestamp,1092227605,position_lat,467949263,position_long,-916434607.0,distance,13770.82,enhanced_speed,2.538,enhanced_altitude,303.79999999999995,heart_rate,159.0
record,timestamp,1092227606,position_lat,467949461,position_long,-916434811.0,distance,13772.8,enhanced_speed,2.566,enhanced_altitude,302.4,heart_rate,158.0
record,timestamp,1092227607,position_lat,467949678,position_long,-916434974.0,distance,13774.86,enhanced_speed,2.585,enhanced_altitude,301.4,heart_rate,158.0
record,timestamp,1092227608,position_lat,467949835,position_long,-916435093.0,distance,13776.22,enhanced_speed,2.585,enhanced_altitude,300.0,heart_rate,158.0
record,timestamp,1092227609,position_lat,467950069,position_long,-916435216.0,distance,13778.35,enhanced_speed,2.585,enhanced_altitude,299.0,heart_rate,157.0
record,timestamp,1092227614,position_lat,467951507,position_long,-916435243.0,distance,13786.39,enhanced_speed,2.547,enhanced_altitude,300.4,heart_rate,156.0
record,timestamp,1092227616,position_lat,467952093,position_long,-916435224.0,distance,13791.79,enhanced_speed,2.603,enhanced_altitude,301.79999999999995,heart_rate,157.0
record,timestamp,1092227617,position_lat,467952350,position_long,-916435233.0,distance,13794.15,enhanced_speed,2.631,enhanced_altitude,301.6,heart_rate,157.0
record,timestamp,1092227621,position_lat,467953507,position_long,-916434782.0,distance,13805.14,enhanced_speed,2.678,enhanced_altitude,303.79999999999995,heart_rate,154.0
record,timestamp,1092227623,position_lat,467954166,position_long,-916434522.0,distance,13811.47,enhanced_speed,2.687,enhanced_altitude,305.79999999999995,heart_rate,157.0
record,timestamp,1092227624,position_lat,467954520,position_long,-916434411.0,distance,13814.86,enhanced_speed,2.743,enhanced_altitude,306.6,heart_rate,156.0
record,timestamp,1092227625,position_lat,467954861,position_long,-916434300.0,distance,13818.11,enhanced_speed,2.771,enhanced_altitude,307.6,heart_rate,156.0
record,timestamp,1092227626,position_lat,467955287,position_long,-916434157.0,distance,13822.19,enhanced_speed,2.79,enhanced_altitude,308.79999999999995,heart_rate,157.0
record,timestamp,1092227628,position_lat,467955941,position_long,-916433868.0,distance,13828.57,enhanced_speed,2.809,enhanced_altitude,309.79999999999995,heart_rate,157.0
record,timestamp,1092227630,position_lat,467956528,position_long,-916433700.0,distance,13834.15,enhanced_speed,2.818,enhanced_altitude,311.20000000000005,heart_rate,158.0
record,timestamp,1092227631,position_lat,467956927,position_long,-916433293.0,distance,13838.43,enhanced_speed,2.809,enhanced_altitude,313.4,heart_rate,158.0
record,timestamp,1092227632,position_lat,467957261,position_long,-916433077.0,distance,13841.79,enhanced_speed,2.809,enhanced_altitude,315.0,cadence,83.0
record,timestamp,1092227633,position_lat,467957674,position_long,-916432898.0,distance,13845.79,enhanced_speed,2.799,enhanced_altitude,317.0,cadence,83.0
record,timestamp,1092227634,position_lat,467958026,position_long,-916432753.0,distance,13849.21,enhanced_speed,2.799,enhanced_altitude,318.4,cadence,83.0
record,timestamp,1092227635,position_lat,467958385,position_long,-916432524.0,distance,13852.88,enhanced_speed,2.827,enhanced_altitude,321.0,cadence,83.0
record,timestamp,1092227636,position_lat,467958730,position_long,-916432287.0,distance,13856.5,enhanced_speed,2.883,enhanced_altitude,323.4,cadence,83.0
record,timestamp,1092227638,position_lat,467959471,position_long,-916431714.0,distance,13864.51,enhanced_speed,2.967,enhanced_altitude,326.0,cadence,83.0
record,timestamp,1092227639,position_lat,467959854,position_long,-916431415.0,distance,13868.67,enhanced_speed,3.014,enhanced_altitude,327.20000000000005,cadence,83.0
record,timestamp,1092227640,position_lat,467960280,position_long,-916431134.0,distance,13873.12,enhanced_speed,3.023,enhanced_altitude,329.0,cadence,84.0
record,timestamp,1092227641,position_lat,467960703,position_long,-916430859.0,distance,13877.52,enhanced_speed,3.032,enhanced_altitude,332.4,cadence,84.0
record,timestamp,1092227642,position_lat,467961102,position_long,-916430561.0,distance,13881.73,enhanced_speed,3.088,enhanced_altitude,334.6,cadence,84.0
record,timestamp,1092227643,position_lat,467961480,position_long,-916430343.0,distance,13885.59,enhanced_speed,3.116,enhanced_altitude,336.20000000000005,cadence,84.0
record,timestamp,1092227644,position_lat,467961850,position_long,-916430081.0,distance,13889.49,enhanced_speed,3.135,enhanced_altitude,337.79999999999995,cadence,84.0
record,timestamp,1092227645,position_lat,467962159,position_long,-916429872.0,distance,13892.69,enhanced_speed,3.135,enhanced_altitude,339.79999999999995,cadence,84.0
record,timestamp,1092227646,position_lat,467962355,position_long,-916429722.0,distance,13894.79,enhanced_speed,3.135,enhanced_altitude,340.79999999999995,cadence,84.0
record,timestamp,1092227647,position_lat,467962628,position_long,-916429450.0,distance,13897.96,enhanced_speed,3.051,enhanced_altitude,342.4,cadence,84.0
record,timestamp,1092227648,position_lat,467962861,position_long,-916429274.0,distance,13900.46,enhanced_speed,3.051,enhanced_altitude,343.79999999999995,cadence,83.0
record,timestamp,1092227650,position_lat,467963365,position_long,-916428878.0,distance,13905.93,enhanced_speed,3.004,enhanced_altitude,345.79999999999995,cadence,83.0
record,timestamp,1092227652,position_lat,467963911,position_long,-916428621.0,distance,13911.36,enhanced_speed,2.986,enhanced_altitude,347.4,cadence,83.0
record,timestamp,1092227653,position_lat,467964240,position_long,-916428485.0,distance,13914.57,enhanced_speed,2.986,enhanced_altitude,348.6,cadence,83.0
record,timestamp,1092227654,position_lat,467964618,position_long,-916428321.0,distance,13918.28,enhanced_speed,2.995,enhanced_altitude,350.20000000000005,cadence,83.0
record,timestamp,1092227655,position_lat,467964937,position_long,-916428158.0,distance,13921.47,enhanced_speed,2.995,enhanced_altitude,351.79999999999995,cadence,83.0
record,timestamp,1092227656,position_lat,467965267,position_long,-916427996.0,distance,13924.77,enhanced_speed,2.995,enhanced_altitude,352.79999999999995,cadence,83.0
record,timestamp,1092227657,position_lat,467965557,position_long,-916427843.0,distance,13927.68,enhanced_speed,2.976,enhanced_altitude,353.79999999999995,cadence,83.0
record,timestamp,1092227659,position_lat,467966156,position_long,-916427528.0,distance,13933.69,enhanced_speed,2.958,enhanced_altitude,355.79999999999995,cadence,82.0
record,timestamp,1092227660,distance,13933.69,enhanced_altitude,357.4,unknown,100.0,heart_rate,155,cadence,81.0,unknown,155.0
record,timestamp,1092227661,distance,13936.67,enhanced_speed,2.986,enhanced_altitude,358.4,unknown,100,heart_rate,155.0,fractional_cadence,0.0
record,timestamp,1092227664,position_lat,467967763,position_long,-916426783.0,distance,13945.72,enhanced_speed,3.032,enhanced_altitude,359.4,cadence,83.0
record,timestamp,1092227665,position_lat,467968086,position_long,-916426688.0,distance,13945.79,enhanced_speed,3.032,enhanced_altitude,359.79999999999995,cadence,83.0
record,timestamp,1092227668,position_lat,467968959,position_long,-916426500.0,distance,13954.01,enhanced_speed,3.079,enhanced_altitude,358.6,cadence,83.0
record,timestamp,1092227669,position_lat,467969208,position_long,-916426407.0,distance,13956.41,enhanced_speed,3.098,enhanced_altitude,357.6,cadence,83.0
record,timestamp,1092227671,position_lat,467969707,position_long,-916426135.0,distance,13961.44,enhanced_speed,3.07,enhanced_altitude,356.6,cadence,83.0
record,timestamp,1092227672,position_lat,467969934,position_long,-916425988.0,distance,13963.81,enhanced_speed,3.07,enhanced_altitude,355.20000000000005,cadence,83.0
record,timestamp,1092227674,position_lat,467970410,position_long,-916425718.0,distance,13968.64,enhanced_speed,3.06,enhanced_altitude,353.4,cadence,83.0
record,timestamp,1092227678,position_lat,467971442,position_long,-916425065.0,distance,13979.35,enhanced_speed,2.995,enhanced_altitude,353.6,cadence,83.0
record,timestamp,1092227683,position_lat,467972638,position_long,-916423967.0,distance,13992.97,enhanced_speed,2.911,enhanced_altitude,351.6,cadence,83.0
record,timestamp,1092227684,position_lat,467972849,position_long,-916423756.0,distance,13995.45,enhanced_speed,2.902,enhanced_altitude,351.20000000000005,cadence,83.0
record,timestamp,1092227688,position_lat,467973680,position_long,-916423039.0,distance,14004.75,enhanced_speed,2.939,enhanced_altitude,350.0,cadence,83.0
record,timestamp,1092227690,position_lat,467974207,position_long,-916422568.0,distance,14010.68,enhanced_speed,2.995,enhanced_altitude,350.0,cadence,85.0
record,timestamp,1092227691,position_lat,467974463,position_long,-916422360.0,distance,14013.48,enhanced_speed,3.014,enhanced_altitude,350.0,cadence,85.0
record,timestamp,1092227693,position_lat,467974701,position_long,-916422174.0,distance,14016.06,enhanced_speed,2.939,enhanced_altitude,348.4,heart_rate,161.0
record,timestamp,1092227696,position_lat,467975146,position_long,-916422207.0,distance,14020.1,enhanced_speed,2.519,enhanced_altitude,349.0,heart_rate,161.0
record,timestamp,1092227697,position_lat,467975351,position_long,-916422260.0,distance,14022.05,enhanced_speed,2.491,enhanced_altitude,349.4,heart_rate,161.0
record,timestamp,1092227701,position_lat,467976081,position_long,-916422547.0,distance,14029.05,enhanced_speed,2.435,enhanced_altitude,346.6,heart_rate,162.0
record,timestamp,1092227702,position_lat,467976168,position_long,-916422719.0,distance,14029.97,enhanced_speed,2.398,enhanced_altitude,344.20000000000005,heart_rate,162.0
record,timestamp,1092227703,position_lat,467976294,position_long,-916422912.0,distance,14031.17,enhanced_speed,2.389,enhanced_altitude,342.4,heart_rate,162.0
record,timestamp,1092227704,position_lat,467976447,position_long,-916423129.0,distance,14032.62,enhanced_speed,2.389,enhanced_altitude,341.0,heart_rate,160.0
record,timestamp,1092227706,position_lat,467976747,position_long,-916423445.0,distance,14035.82,enhanced_speed,2.361,enhanced_altitude,339.4,heart_rate,160.0
record,timestamp,1092227708,position_lat,467976994,position_long,-916423871.0,distance,14039.06,enhanced_speed,2.351,enhanced_altitude,337.4,heart_rate,160.0
record,timestamp,1092227709,position_lat,467977090,position_long,-916424090.0,distance,14040.59,enhanced_speed,2.351,enhanced_altitude,336.20000000000005,heart_rate,160.0
record,timestamp,1092227710,position_lat,467977185,position_long,-916424302.0,distance,14042.05,enhanced_speed,2.342,enhanced_altitude,334.79999999999995,heart_rate,159.0
record,timestamp,1092227714,position_lat,467977590,position_long,-916425146.0,distance,14048.55,enhanced_speed,2.277,enhanced_altitude,333.0,heart_rate,159.0
record,timestamp,1092227716,position_lat,467977835,position_long,-916425654.0,distance,14052.66,enhanced_speed,2.267,enhanced_altitude,332.0,heart_rate,160.0
record,timestamp,1092227718,position_lat,467977958,position_long,-916426344.0,distance,14057.43,enhanced_speed,2.277,enhanced_altitude,330.79999999999995,heart_rate,161.0
record,timestamp,1092227720,position_lat,467978262,position_long,-916426881.0,distance,14062.22,enhanced_speed,2.267,enhanced_altitude,329.20000000000005,heart_rate,160.0
record,timestamp,1092227724,position_lat,467978740,position_long,-916427553.0,distance,14062.22,enhanced_speed,2.445,enhanced_altitude,326.79999999999995,heart_rate,160.0
record,timestamp,1092227726,position_lat,467978973,position_long,-916427742.0,distance,14064.65,enhanced_speed,1.502,enhanced_altitude,326.0,heart_rate,158.0
record,timestamp,1092227731,position_lat,467980517,position_long,-916428294.0,distance,14079.57,enhanced_speed,2.79,enhanced_altitude,327.79999999999995,heart_rate,159.0
record,timestamp,1092227738,position_lat,467981923,position_long,-916430038.0,distance,14098.44,enhanced_speed,2.398,enhanced_altitude,327.0,heart_rate,158.0
record,timestamp,1092227739,position_lat,467981972,position_long,-916430411.0,distance,14101.09,enhanced_speed,2.398,enhanced_altitude,326.6,heart_rate,159.0
record,timestamp,1092227742,position_lat,467980324,position_long,-916432568.0,distance,14112.07,enhanced_speed,2.557,enhanced_altitude,288.0,heart_rate,160.0
record,timestamp,1092227746,position_lat,467980831,position_long,-916434164.0,distance,14124.51,enhanced_speed,2.837,enhanced_altitude,289.4,heart_rate,160.0
record,timestamp,1092227748,position_lat,467981174,position_long,-916434929.0,distance,14130.92,enhanced_speed,2.855,enhanced_altitude,290.6,heart_rate,160.0
record,timestamp,1092227750,position_lat,467981514,position_long,-916435727.0,distance,14137.48,enhanced_speed,2.921,enhanced_altitude,291.6,heart_rate,157.0
record,timestamp,1092227752,position_lat,467981851,position_long,-916436529.0,distance,14144.04,enhanced_speed,2.948,enhanced_altitude,291.6,cadence,80.0
record,timestamp,1092227759,position_lat,467980473,position_long,-916440686.0,distance,14165.86,enhanced_speed,2.995,enhanced_altitude,291.20000000000005,cadence,79.0
record,timestamp,1092227766,position_lat,467980764,position_long,-916443397.0,distance,14185.67,enhanced_speed,2.93,enhanced_altitude,290.79999999999995,cadence,80.0
record,timestamp,1092227770,position_lat,467980769,position_long,-916445032.0,distance,14197.36,enhanced_speed,2.948,enhanced_altitude,290.6,cadence,79.0
record,timestamp,1092227775,position_lat,467980984,position_long,-916447292.0,distance,14213.83,enhanced_speed,2.986,enhanced_altitude,289.79999999999995,cadence,80.0
record,timestamp,1092227779,position_lat,467981337,position_long,-916448850.0,distance,14225.67,enhanced_speed,3.004,enhanced_altitude,289.6,cadence,79.0
record,timestamp,1092227782,position_lat,467981811,position_long,-916449765.0,distance,14233.77,enhanced_speed,2.967,enhanced_altitude,289.4,cadence,79.0
record,timestamp,1092227783,position_lat,467982003,position_long,-916450096.0,distance,14236.73,enhanced_speed,2.967,enhanced_altitude,289.20000000000005,cadence,80.0
record,timestamp,1092227788,position_lat,467982844,position_long,-916451767.0,distance,14251.03,enhanced_speed,2.958,enhanced_altitude,289.0,cadence,80.0
record,timestamp,1092227789,position_lat,467982954,position_long,-916452160.0,distance,14254.04,enhanced_speed,2.958,enhanced_altitude,289.0,cadence,80.0
record,timestamp,1092227790,position_lat,467983049,position_long,-916452577.0,distance,14257.17,enhanced_speed,2.958,enhanced_altitude,288.79999999999995,cadence,80.0
record,timestamp,1092227792,position_lat,467983256,position_long,-916453419.0,distance,14263.52,enhanced_speed,2.967,enhanced_altitude,288.79999999999995,cadence,80.0
record,timestamp,1092227796,position_lat,467983607,position_long,-916455057.0,distance,14275.81,enhanced_speed,2.976,enhanced_altitude,288.6,cadence,82.0
record,timestamp,1092227800,position_lat,467983978,position_long,-916456508.0,distance,14286.81,enhanced_speed,2.967,enhanced_altitude,288.6,cadence,83.0
record,timestamp,1092227803,position_lat,467984326,position_long,-916457403.0,distance,14295.7,enhanced_speed,2.967,enhanced_altitude,288.6,cadence,83.0
record,timestamp,1092227807,position_lat,467985301,position_long,-916457256.0,distance,14302.96,enhanced_speed,2.948,enhanced_altitude,288.4,cadence,83.0
record,timestamp,1092227809,position_lat,467985701,position_long,-916456953.0,distance,14307.23,enhanced_speed,2.911,enhanced_altitude,290.6,cadence,83.0
record,timestamp,1092227814,position_lat,467986913,position_long,-916456047.0,distance,14320.27,enhanced_speed,2.874,enhanced_altitude,291.79999999999995,cadence,83.0
record,timestamp,1092227815,position_lat,467987105,position_long,-916455855.0,distance,14322.51,enhanced_speed,2.865,enhanced_altitude,292.79999999999995,cadence,83.0
record,timestamp,1092227816,position_lat,467987295,position_long,-916455648.0,distance,14324.82,enhanced_speed,2.837,enhanced_altitude,293.79999999999995,cadence,83.0
record,timestamp,1092227817,position_lat,467987483,position_long,-916455408.0,distance,14327.24,enhanced_speed,2.799,enhanced_altitude,295.0,cadence,82.0
record,timestamp,1092227818,position_lat,467987601,position_long,-916455202.0,distance,14328.96,enhanced_speed,2.771,enhanced_altitude,297.0,cadence,82.0
record,timestamp,1092227819,position_lat,467987847,position_long,-916454940.0,distance,14331.92,enhanced_speed,2.697,enhanced_altitude,297.6,cadence,82.0
record,timestamp,1092227820,position_lat,467988087,position_long,-916454666.0,distance,14334.9,enhanced_speed,2.697,enhanced_altitude,298.4,cadence,82.0
